trip_id	trajet	duree	gare_a	gare_b	gare_a_city	gare_b_city	gare_a_matched	gare_b_matched
OCESN871201F0300347639	Gare de Capdenac - Gare de Toulouse-Matabiau	137	Capdenac	Toulouse-Matabiau	CAPDENAC-GARE	TOULOUSE	1	1
OCESN871202F0600647641	Gare de Tessonnières - Gare de Toulouse-Matabiau	53	Tessonnières	Toulouse-Matabiau	GAILLAC	TOULOUSE	1	1
OCESN871206F0700747650	Gare de Aurillac - Gare de Clermont-Ferrand	152	Aurillac	Clermont-Ferrand	SAINT-PIERRE-D'AURILLAC	CLERMONT-FERRAND	1	1
OCESN871209F0900947657	Gare de Arvant - Gare de Clermont-Ferrand	47	Arvant	Clermont-Ferrand	BOURNONCLE-SAINT-PIERRE	CLERMONT-FERRAND	1	1
OCESN871405F0700747674	Gare de Pamiers - Gare de Toulouse-Matabiau	57	Pamiers	Toulouse-Matabiau	PAMIERS	TOULOUSE	1	1
OCESN871470F0400447721	Gare de Latour-de-Carol-Enveitg - Gare de Toulouse-Matabiau	174	Latour-de-Carol-Enveitg	Toulouse-Matabiau	ENVEITG	TOULOUSE	1	1
OCESN871470F0700747720	Gare de Foix - Gare de Latour-de-Carol-Enveitg	105	Foix	Latour-de-Carol-Enveitg	FOIX	ENVEITG	1	1
OCESN871600F0500547750	Gare de Brive-la-Gaillarde - Gare de Toulouse-Matabiau	147	Brive-la-Gaillarde	Toulouse-Matabiau	BRIVE-LA-GAILLARDE	TOULOUSE	1	1
OCESN871601F0100147754	Gare de Cahors - Gare de Toulouse-Matabiau	74	Cahors	Toulouse-Matabiau	CAHORS	TOULOUSE	1	1
OCESN871604F0300347759	Gare de Montauban-Ville-Bourbon - Gare de Toulouse-Matabiau	43	Montauban-Ville-Bourbon	Toulouse-Matabiau	MONTAUBAN	TOULOUSE	1	1
OCESN871608F0400447764	Gare de Brive-la-Gaillarde - Gare de Cahors	66	Brive-la-Gaillarde	Cahors	BRIVE-LA-GAILLARDE	CAHORS	1	1
OCESN871800F0300347799	Gare de Agen - Gare de Toulouse-Matabiau	81	Agen	Toulouse-Matabiau	AGEN	TOULOUSE	1	1
OCESN872404F0600647877	Gare de St-Sulpice (Tarn) - Gare de Toulouse-Matabiau	24	St-Sulpice (Tarn)	Toulouse-Matabiau	ST-SULPICE (TARN)	TOULOUSE	0	1
OCESN872600F0500547912	Gare de Muret - Gare de Toulouse-Matabiau	19	Muret	Toulouse-Matabiau	MURET	TOULOUSE	1	1
OCESN872602F0800847916	Gare de Boussens - Gare de Toulouse-Matabiau	58	Boussens	Toulouse-Matabiau	BOUSSENS	TOULOUSE	1	1
OCESN872613F0700747941	Gare de Montréjeau-Gourdan-Pol. - Gare de Toulouse-Matabiau	86	Montréjeau-Gourdan-Pol.	Toulouse-Matabiau	GOURDAN-POLIGNAN	TOULOUSE	1	1
OCESN872701F1901947979	Gare de Tarbes - Gare de Toulouse-Matabiau	109	Tarbes	Toulouse-Matabiau	TARBES	TOULOUSE	1	1
OCESN873245F0200248171	Gare de Clermont-Ferrand - Gare de Durtol-Nohanent	13	Clermont-Ferrand	Durtol-Nohanent	CLERMONT-FERRAND	DURTOL	1	1
OCESN873351F0900948230	Gare de Clermont-Ferrand - Gare de St-Germain-des-Fossés	40	Clermont-Ferrand	St-Germain-des-Fossés	CLERMONT-FERRAND	SAINT-GERMAIN-DES-FOSSÉS	1	1
OCESN873352F0500548231	Gare de Clermont-Ferrand - Gare de Nevers	106	Clermont-Ferrand	Nevers	CLERMONT-FERRAND	NEVERS	1	1
OCESN873600F0200248257	Gare de Clermont-Ferrand - Gare de Vic-le-Comte	21	Clermont-Ferrand	Vic-le-Comte	CLERMONT-FERRAND	VIC-LE-COMTE	1	1
OCESN873650F0800848273	Gare de Brioude - Gare de Clermont-Ferrand	67	Brioude	Clermont-Ferrand	BRIOUDE	CLERMONT-FERRAND	1	1
OCESN873664F0500548280	Gare de Clermont-Ferrand - Gare de Issoire	40	Clermont-Ferrand	Issoire	CLERMONT-FERRAND	ISSOIRE	1	1
OCESN873813F0200248332	Gare de Clermont-Ferrand - Gare de Le Lioran	111	Clermont-Ferrand	Le Lioran	CLERMONT-FERRAND	LAVEISSIÈRE	1	1
OCESN873921F0400448351	Gare de Brive-la-Gaillarde - Gare de Neussargues	168	Brive-la-Gaillarde	Neussargues	BRIVE-LA-GAILLARDE	NEUSSARGUES-MOISSAC	1	1
OCESN873990F0300348362	Gare de Clermont-Ferrand - Gare de Nîmes	307	Clermont-Ferrand	Nîmes	CLERMONT-FERRAND	MANDUEL	1	1
OCESN874002F1201248372	Gare de Nevers - Gare de Vic-le-Comte	124	Nevers	Vic-le-Comte	NEVERS	VIC-LE-COMTE	1	1
OCESN874002F1901948373	Gare de Moulins-sur-Allier - Gare de Vic-le-Comte	92	Moulins-sur-Allier	Vic-le-Comte	YZEURE	VIC-LE-COMTE	1	1
OCESN874009F0900948388	Gare de St-Germain-des-Fossés - Gare de Vic-le-Comte	66	St-Germain-des-Fossés	Vic-le-Comte	SAINT-GERMAIN-DES-FOSSÉS	VIC-LE-COMTE	1	1
OCESN874108F0500548392	Gare de Issoire - Gare de Moulins-sur-Allier	113	Issoire	Moulins-sur-Allier	ISSOIRE	YZEURE	1	1
OCESN874110F0400448395	Gare de Issoire - Gare de Riom-Châtel-Guyon	57	Issoire	Riom-Châtel-Guyon	ISSOIRE	RIOM	1	1
OCESN874111F0300348396	Gare de Riom-Châtel-Guyon - Gare de Vic-le-Comte	38	Riom-Châtel-Guyon	Vic-le-Comte	RIOM	VIC-LE-COMTE	1	1
OCESN874123F0400448401	Gare de Issoire - Gare de St-Germain-des-Fossés	88	Issoire	St-Germain-des-Fossés	ISSOIRE	SAINT-GERMAIN-DES-FOSSÉS	1	1
OCESN874130F0500548407	Gare de Gannat - Gare de Issoire	81	Gannat	Issoire	GANNAT	ISSOIRE	1	1
OCESN874131F0500548409	Gare de Gannat - Gare de Vic-le-Comte	66	Gannat	Vic-le-Comte	GANNAT	VIC-LE-COMTE	1	1
OCESN874210F0300348410	Gare de Brioude - Gare de Gannat	100	Brioude	Gannat	BRIOUDE	GANNAT	1	1
OCESN874221F0800848412	Gare de Brioude - Gare de Moulins-sur-Allier	149	Brioude	Moulins-sur-Allier	BRIOUDE	YZEURE	1	1
OCESN875500F1101148421	Gare de Clermont-Ferrand - Gare de Dijon-Ville	260	Clermont-Ferrand	Dijon-Ville	CLERMONT-FERRAND	DIJON	1	1
OCESN875500F1801848422	Gare de Dijon-Ville - Gare de Moulins-sur-Allier	178	Dijon-Ville	Moulins-sur-Allier	DIJON	YZEURE	1	1
OCESN875700F0900948434	Gare de Clermont-Ferrand - Gare de Lyon-Perrache	171	Clermont-Ferrand	Lyon-Perrache	CLERMONT-FERRAND	LYON	1	1
OCESN876100F0200248467	Gare de Narbonne - Gare de Perpignan	46	Narbonne	Perpignan	NARBONNE	PERPIGNAN	1	1
OCESN876102F0300348469	Gare de Lunel - Gare de Narbonne	100	Lunel	Narbonne	LUNEL	NARBONNE	1	1
OCESN876108F0200248476	Gare de Montpellier-Saint-Roch - Gare de Narbonne	71	Montpellier-St-Roch	Narbonne	MONTPELLIER	NARBONNE	1	1
OCESN876119F0200248477	Gare de Cerbère - Gare de Narbonne	87	Cerbère	Narbonne	CERBÈRE	NARBONNE	1	1
OCESN876121F0200248480	Gare de Montpellier-Saint-Roch - Gare de Perpignan	130	Montpellier-St-Roch	Perpignan	MONTPELLIER	PERPIGNAN	1	1
OCESN876204F0500548493	Gare de Nîmes - Gare de Toulouse-Matabiau	210	Nîmes	Toulouse-Matabiau	MANDUEL	TOULOUSE	1	1
OCESN876204F0800848490	Gare de Montpellier-Saint-Roch - Gare de Toulouse-Matabiau	176	Montpellier-St-Roch	Toulouse-Matabiau	MONTPELLIER	TOULOUSE	1	1
OCESN876216F0200248506	Gare de Carcassonne - Gare de Narbonne	36	Carcassonne	Narbonne	CARCASSONNE	NARBONNE	1	1
OCESN876224F0100148510	Gare de Carcassonne - Gare de Nîmes	140	Carcassonne	Nîmes	CARCASSONNE	MANDUEL	1	1
OCESN876250F0700748513	Gare de Perpignan - Gare de Toulouse-Matabiau	154	Perpignan	Toulouse-Matabiau	PERPIGNAN	TOULOUSE	1	1
OCESN876252F0300348519	Gare de Cerbère - Gare de Toulouse-Matabiau	199	Cerbère	Toulouse-Matabiau	CERBÈRE	TOULOUSE	1	1
OCESN876254F0100148527	Gare de Carcassonne - Gare de Perpignan	91	Carcassonne	Perpignan	CARCASSONNE	PERPIGNAN	1	1
OCESN876301F1301348553	Gare de Avignon-Centre - Gare de Sète	109	Avignon-Centre	Sète	AVIGNON	SETE	1	1
OCESN876301F1401448555	Gare de Montpellier-Saint-Roch - Gare de Nîmes	43	Montpellier-St-Roch	Nîmes	MONTPELLIER	MANDUEL	1	1
OCESN876302F0600648557	Gare de Avignon-Centre - Gare de Montpellier-Saint-Roch	76	Avignon-Centre	Montpellier-St-Roch	AVIGNON	MONTPELLIER	1	1
OCESN876304F1501548566	Gare de Avignon-Centre - Gare de Narbonne	144	Avignon-Centre	Narbonne	AVIGNON	NARBONNE	1	1
OCESN876309F0400448572	Gare de Nîmes - Gare de Sète	66	Nîmes	Sète	MANDUEL	SETE	1	1
OCESN876330F0400448600	Gare de Lunel - Gare de Sète	54	Lunel	Sète	LUNEL	SETE	1	1
OCESN876334F0100148601	Gare de Montpellier-Saint-Roch - Gare de Sète	23	Montpellier-St-Roch	Sète	MONTPELLIER	SETE	1	1
OCESN876335F0200248602	Gare de Lunel - Gare de Montpellier-Saint-Roch	20	Lunel	Montpellier-St-Roch	LUNEL	MONTPELLIER	1	1
OCESN876400F0300348616	Gare de Avignon-Centre - Gare de Nîmes	37	Avignon-Centre	Nîmes	AVIGNON	MANDUEL	1	1
OCESN876401F0900948621	Gare de Nîmes - Gare de Perpignan	160	Nîmes	Perpignan	MANDUEL	PERPIGNAN	1	1
OCESN876405F2202248643	Gare de Narbonne - Gare de Nîmes	98	Narbonne	Nîmes	NARBONNE	MANDUEL	1	1
OCESN876406F1001048646	Gare de Cerbère - Gare de Nîmes	197	Cerbère	Nîmes	CERBÈRE	MANDUEL	1	1
OCESN876407F0400448657	Gare de Avignon-Centre - Gare de Perpignan	196	Avignon-Centre	Perpignan	AVIGNON	PERPIGNAN	1	1
OCESN876408F2502548664	Gare de Avignon-Centre - Gare de Cerbère	238	Avignon-Centre	Cerbère	AVIGNON	CERBÈRE	1	1
OCESN876530F0900948772	Gare de Béziers - Gare de Marseille-St-Charles	171	Béziers	Marseille-St-Charles	BEZIERS	MARSEILLE	1	1
OCESN876532F2102148779	Gare de Marseille-St-Charles - Gare de Narbonne	188	Marseille-St-Charles	Narbonne	MARSEILLE	NARBONNE	1	1
OCESN876542F3003048800	Gare de Marseille-St-Charles - Gare de Montpellier-Saint-Roch	119	Marseille-St-Charles	Montpellier-St-Roch	MARSEILLE	MONTPELLIER	1	1
OCESN876604F0700748840	Gare de Cerbère - Gare de Montpellier-Saint-Roch	154	Cerbère	Montpellier-St-Roch	CERBÈRE	MONTPELLIER	1	1
OCESN877500F0400448869	Gare de Génolhac - Gare de Nîmes	77	Génolhac	Nîmes	GÉNOLHAC	MANDUEL	1	1
OCESN877527F0600648902	Gare de La Bastide-St-Laurent - Gare de Nîmes	114	La Bastide-St-Laurent	Nîmes	LA BASTIDE-PUYLAURENT	MANDUEL	1	1
OCESN877550F0600648916	Gare de Nîmes - Gare de Vauvert	24	Nîmes	Vauvert	MANDUEL	VAUVERT	1	1
OCESN878950F0500548989	Gare de Béziers - Gare de St-Chély-d'Apcher	244	Béziers	St-Chély-d'Apcher	BEZIERS	SAINT-CHÉLY-D'APCHER	1	1
OCESN878950F0700748990	Gare de Béziers - Gare de Millau	117	Béziers	Millau	BEZIERS	MILLAU	1	1
OCESN878956F0200248993	Gare de Millau - Gare de St-Chély-d'Apcher	111	Millau	St-Chély-d'Apcher	MILLAU	SAINT-CHÉLY-D'APCHER	1	1
OCESN878969F0400449003	Gare de Montpellier-Saint-Roch - Gare de St-Chély-d'Apcher	297	Montpellier-St-Roch	St-Chély-d'Apcher	MONTPELLIER	SAINT-CHÉLY-D'APCHER	1	1
OCESN879102F0300349012	Gare de Marseille-St-Charles - Gare de Miramas	33	Marseille-St-Charles	Miramas	MARSEILLE	MIRAMAS	1	1
OCESN879218F0200249021	Gare de Avignon-Centre - Gare de Orange	26	Avignon-Centre	Orange	AVIGNON	ORANGE	1	1
OCESN879301F0200249023	Gare de Avignon-Centre - Gare de Avignon-TGV	5	Avignon-Centre	Avignon-TGV	AVIGNON	AVIGNON	1	1
OCESN879302F0200249024	Gare de Avignon-Centre - Gare de Carpentras	28	Avignon-Centre	Carpentras	AVIGNON	CARPENTRAS	1	1
OCESN879305F0200249030	Gare de Avignon-TGV - Gare de Carpentras	41	Avignon-TGV	Carpentras	AVIGNON	CARPENTRAS	1	1
OCESN879606F1001049186	Gare de Avignon-TGV - Gare de Marseille-St-Charles	133	Avignon-TGV	Marseille-St-Charles	AVIGNON	MARSEILLE	1	1
OCESN879660F0100149261	Gare de Cavaillon - Gare de Marseille-St-Charles	70	Cavaillon	Marseille-St-Charles	CAVAILLON	MARSEILLE	1	1
OCESN880106F0500549348	Gare de Gardanne - Gare de Marseille-St-Charles	36	Gardanne	Marseille-St-Charles	GARDANNE	MARSEILLE	1	1
OCESN880670F0200249467	Gare de Aix-en-Provence - Gare de Manosque-Gréoux	45	Aix-en-Provence	Manosque-Gréoux	AIX-EN-PROVENCE	MANOSQUE	1	1
OCESN880671F0300349469	Gare de Manosque-Gréoux - Gare de Marseille-St-Charles	95	Manosque-Gréoux	Marseille-St-Charles	MANOSQUE	MARSEILLE	1	1
OCESN881005F0400449474	Gare de Aubagne - Gare de Marseille-St-Charles	31	Aubagne	Marseille-St-Charles	AUBAGNE	MARSEILLE	1	1
OCESN881060F0300349503	Gare de Aubagne - Gare de Marseille-Blancarde	22	Aubagne	Marseille-Blancarde	AUBAGNE	MARSEILLE	1	1
OCESN881106F0100149530	Gare de Cannes - Gare de Menton	69	Cannes	Menton	CANNES	MENTON	1	1
OCESN881139F0200249555	Gare de Antibes - Gare de Grasse	41	Antibes	Grasse	ANTIBES	GRASSE	1	1
OCESN881251F0300349560	Gare de Cannes - Gare de Les Arcs-Draguignan	55	Cannes	Les Arcs-Draguignan	CANNES	LES ARCS	1	1
OCESN881270F0200249568	Gare de Cannes - Gare de St-Raphaël-Valescure	38	Cannes	St-Raphaël-Valescure	CANNES	SAINT-RAPHAEL	1	1
OCESN881600F0100149625	Gare de Hyères - Gare de Marseille-St-Charles	84	Hyères	Marseille-St-Charles	GARDE (LA )	MARSEILLE	1	1
OCESN881646F0500549709	Gare de Hyères - Gare de Toulon	21	Hyères	Toulon	GARDE (LA )	TOULON	1	1
OCESN881652F0300349716	Gare de Les Arcs-Draguignan - Gare de Toulon	60	Les Arcs-Draguignan	Toulon	LES ARCS	TOULON	1	1
OCESN881669F0500549733	Gare de Carnoules - Gare de Toulon	31	Carnoules	Toulon	CARNOULES	TOULON	1	1
OCESN881751F0500549749	Gare de Marseille-St-Charles - Gare de Menton	205	Marseille-St-Charles	Menton	MARSEILLE	MENTON	1	1
OCESN882103F0200249751	Gare de Ambérieu-en-Bugey - Gare de Mâcon-Ville	54	Ambérieu	Mâcon-Ville	AMBERIEU-EN-BUGEY	MACON	1	1
OCESN882106F0200249754	Gare de Ambérieu-en-Bugey - Gare de Bourg-en-Bresse	23	Ambérieu	Bourg-en-Bresse	AMBERIEU-EN-BUGEY	BOURG-EN-BRESSE	1	1
OCESN882110F0200249756	Gare de Bourg-en-Bresse - Gare de Mâcon-Ville	29	Bourg-en-Bresse	Mâcon-Ville	BOURG-EN-BRESSE	MACON	1	1
OCESN883103F0400449775	Gare de Chambéry-Chal.-les-Eaux - Gare de Moûtiers-Salins-Brides	80	Chambéry-Chal.-les-Eaux	Moûtiers-Salins-Brides	CHAMBERY	MOÛTIERS	1	1
OCESN883115F0400449778	Gare de Aix-les-Bains-le-Revard - Gare de Bourg-St-Maurice	129	Aix-les-Bains-Le Revard	Bourg-St-Maurice	AIX-LES-BAINS	BOURG-SAINT-MAURICE	1	1
OCESN883600F0200249926	Gare de Ambérieu-en-Bugey - Gare de Chambéry-Chal.-les-Eaux	73	Ambérieu	Chambéry-Chal.-les-Eaux	AMBERIEU-EN-BUGEY	CHAMBERY	1	1
OCESN883701F0200249938	Gare de Chambéry-Chal.-les-Eaux - Gare de Grenoble	53	Chambéry-Chal.-les-Eaux	Grenoble	CHAMBERY	GRENOBLE	1	1
OCESN884117F0300349977	Gare de Annecy - Gare de St-Gervais-L-B-Le-Fayet	97	Annecy	St-Gervais-les-Bains-Le Fayet	ANNECY	SAINT-GERVAIS-LES-BAINS	1	1
OCESN884608F0700750018	Gare de Bellegarde-s-V. Gare - Gare de La Roche-sur-Foron	65	Bellegarde	La Roche-sur-Foron	BELLEGARDE-SUR-VALSERINE	LA ROCHE-SUR-FORON	1	1
OCESN885100F0300350078	Gare de Grenoble U.-Gières - Gare de Valence-Ville	97	Grenoble U.-Gières	Valence-Ville	GRENOBLE	VALENCE-VILLE	1	0
OCESN885103F0200250079	Gare de Grenoble U.-Gières - Gare de St-Marcellin	53	Grenoble U.-Gières	St-Marcellin	GRENOBLE	SAINT-MARCELLIN	1	1
OCESN885104F0200250080	Gare de St-Marcellin - Gare de Valence-Ville	39	St-Marcellin	Valence-Ville	SAINT-MARCELLIN	VALENCE-VILLE	1	0
OCESN885111F0200250083	Gare de Grenoble - Gare de St-Marcellin	40	Grenoble	St-Marcellin	GRENOBLE	SAINT-MARCELLIN	1	1
OCESN885401F0500550114	Gare de Grenoble U.-Gières - Gare de Rives	43	Grenoble U.-Gières	Rives	GRENOBLE	RIVESALTES	1	1
OCESN885409F0200250117	Gare de Grenoble U.-Gières - Gare de St-André-le-Gaz	69	Grenoble U.-Gières	St-André-le-Gaz	GRENOBLE	SAINT-ANDRÉ-LE-GAZ	1	1
OCESN885413F0400450120	Gare de Grenoble - Gare de St-André-le-Gaz	62	Grenoble	St-André-le-Gaz	GRENOBLE	SAINT-ANDRÉ-LE-GAZ	1	1
OCESN885456F0400450135	Gare de Grenoble - Gare de Rives	30	Grenoble	Rives	GRENOBLE	RIVESALTES	1	1
OCESN885601F0200250144	Gare de Gap - Gare de Grenoble	181	Gap	Grenoble	GAP	GRENOBLE	1	1
OCESN885601F0300350143	Gare de Clelles-Mens - Gare de Grenoble	71	Clelles-Mens	Grenoble	CLELLES	GRENOBLE	1	1
OCESN885605F0600650145	Gare de Grenoble - Gare de Veynes-Dévoluy	134	Grenoble	Veynes-Dévoluy	GRENOBLE	VEYNES	1	1
OCESN885735F0600650201	Gare de Chambéry-Chal.-les-Eaux - Gare de Rives	90	Chambéry-Chal.-les-Eaux	Rives	CHAMBERY	RIVESALTES	1	1
OCESN886003F0300350227	Gare de Lyon-Part-Dieu - Gare de Mâcon-Ville	62	Lyon-Part-Dieu	Mâcon-Ville	LYON	MACON	1	1
OCESN886007F0300350228	Gare de Lyon-Perrache - Gare de Mâcon-Ville	60	Lyon-Perrache	Mâcon-Ville	LYON	MACON	1	1
OCESN886102F0200250248	Gare de Lyon-Perrache - Gare de Valence-Ville	70	Lyon-Perrache	Valence-Ville	LYON	VALENCE-VILLE	1	0
OCESN886105F0200250254	Gare de Lyon-Part-Dieu - Gare de Valence-Ville	71	Lyon-Part-Dieu	Valence-Ville	LYON	VALENCE-VILLE	1	0
OCESN886111F0300350266	Gare de Mâcon-Ville - Gare de Valence-Ville	138	Mâcon-Ville	Valence-Ville	MACON	VALENCE-VILLE	1	0
OCESN886170F0500550345	Gare de Marseille-St-Charles - Gare de Valence-Ville	145	Marseille-St-Charles	Valence-Ville	MARSEILLE	VALENCE-VILLE	1	0
OCESN886172F0400450353	Gare de Mâcon-Ville - Gare de Pierrelatte	189	Mâcon-Ville	Pierrelatte	MACON	PIERRELATTE	1	1
OCESN886174F0700750356	Gare de Avignon-Centre - Gare de Mâcon-Ville	235	Avignon-Centre	Mâcon-Ville	AVIGNON	MACON	1	1
OCESN886175F0700750362	Gare de Avignon-Centre - Gare de Valence-Ville	89	Avignon-Centre	Valence-Ville	AVIGNON	VALENCE-VILLE	1	0
OCESN886176F0600650366	Gare de Avignon-Centre - Gare de Lyon-Perrache	168	Avignon-Centre	Lyon-Perrache	AVIGNON	LYON	1	1
OCESN886201F0600650414	Gare de Firminy - Gare de Lyon-Perrache	82	Firminy	Lyon-Perrache	FIRMINY	LYON	1	1
OCESN886201F1001050412	Gare de Firminy - Gare de St-Etienne-Châteaucreux	22	Firminy	St-Etienne-Châteaucreux	FIRMINY	SAINT-ETIENNE	1	1
OCESN886233F0700750473	Gare de Lyon-Perrache - Gare de St-Etienne-Châteaucreux	55	Lyon-Perrache	St-Etienne-Châteaucreux	LYON	SAINT-ETIENNE	1	1
OCESN886295F0200250552	Gare de Givors-Ville - Gare de Lyon-Perrache	25	Givors-Canal	Lyon-Perrache	GIVORS	LYON	1	1
OCESN886401F0200250553	Gare de Bourg-en-Bresse - Gare de Oyonnax	53	Bourg-en-Bresse	Oyonnax	BOURG-EN-BRESSE	OYONNAX	1	1
OCESN886407F0600650559	Gare de Lyon-Perrache - Gare de Oyonnax	130	Lyon-Perrache	Oyonnax	LYON	OYONNAX	1	1
OCESN886415F0100150564	Gare de Bourg-en-Bresse - Gare de Lyon-Perrache	65	Bourg-en-Bresse	Lyon-Perrache	BOURG-EN-BRESSE	LYON	1	1
OCESN886461F0200250566	Gare de Bourg-en-Bresse - Gare de Lyon-Part-Dieu	42	Bourg-en-Bresse	Lyon-Part-Dieu	BOURG-EN-BRESSE	LYON	1	1
OCESN886602F0100150569	Gare de Lyon-Perrache - Gare de Roanne	89	Lyon-Perrache	Roanne	LYON	ROANNE	1	1
OCESN886700F0500550628	Gare de Ambérieu-en-Bugey - Gare de St-Etienne-Châteaucreux	97	Ambérieu	St-Etienne-Châteaucreux	AMBERIEU-EN-BUGEY	SAINT-ETIENNE	1	1
OCESN886702F0800850635	Gare de Ambérieu-en-Bugey - Gare de Givors-Ville	64	Ambérieu	Givors-Canal	AMBERIEU-EN-BUGEY	GIVORS	1	1
OCESN886710F0800850648	Gare de Lyon-Part-Dieu - Gare de St-Etienne-Châteaucreux	46	Lyon-Part-Dieu	St-Etienne-Châteaucreux	LYON	SAINT-ETIENNE	1	1
OCESN886710F1501550647	Gare de Givors-Ville - Gare de Lyon-Part-Dieu	17	Givors-Canal	Lyon-Part-Dieu	GIVORS	LYON	1	1
OCESN886726F0900950677	Gare de Ambérieu-en-Bugey - Gare de Lyon-Part-Dieu	41	Ambérieu	Lyon-Part-Dieu	AMBERIEU-EN-BUGEY	LYON	1	1
OCESN886900F0200250872	Gare de Roanne - Gare de St-Etienne-Châteaucreux	73	Roanne	St-Etienne-Châteaucreux	ROANNE	SAINT-ETIENNE	1	1
OCESN887101F0200250909	Gare de Lyon-Perrache - Gare de Vienne	34	Lyon-Perrache	Vienne	LYON	VIENNE	1	1
OCESN887102F0200250910	Gare de Vienne - Gare de Villefranche-sur-Saône	74	Vienne	Villefranche-sur-Saône	VIENNE	VILLEFRANCHE-SUR-SAONE	1	1
OCESN887103F0300350911	Gare de Mâcon-Ville - Gare de Vienne	98	Mâcon-Ville	Vienne	MACON	VIENNE	1	1
OCESN887103F0400450912	Gare de Lyon-Perrache - Gare de Villefranche-sur-Saône	36	Lyon-Perrache	Villefranche-sur-Saône	LYON	VILLEFRANCHE-SUR-SAONE	1	1
OCESN887300F0400450987	Gare de Lyon-Perrache - Gare de St-André-le-Gaz	56	Lyon-Perrache	St-André-le-Gaz	LYON	SAINT-ANDRÉ-LE-GAZ	1	1
OCESN887302F0400450989	Gare de Bourgoin-Jallieu - Gare de Lyon-Perrache	37	Bourgoin-Jallieu	Lyon-Perrache	BOURGOIN-JALLIEU	LYON	1	1
OCESN889200F0300351037	Gare de Die - Gare de Romans-Bourg-de-Péage	83	Die	Romans-Bourg-de-Péage	SAINT-DIE	ROMANS-SUR-ISERE	1	1
OCESN889409F1001051050	Gare de Lyon-Perrache - Gare de Sathonay-Rillieux	19	Lyon-Perrache	Sathonay-Rillieux	LYON	RILLIEUX-LA-PAPE	1	1
OCESN889901F0200251142	Gare de Montbrison - Gare de St-Etienne-Châteaucreux	40	Montbrison	St-Etienne-Châteaucreux	MONTBRISON	SAINT-ETIENNE	1	1
OCESN889905F0200251146	Gare de Boën - Gare de St-Etienne-Châteaucreux	53	Boën	St-Etienne-Châteaucreux	BOËN	SAINT-ETIENNE	1	1
OCESN889950F0200251173	Gare de Le Puy-en-Velay - Gare de St-Etienne-Châteaucreux	113	Le Puy-en-Velay	St-Etienne-Châteaucreux	PUY-EN-VELAY (LE )	SAINT-ETIENNE	1	1
OCESN889990F0200251219	Gare de Bas-Monistrol - Gare de St-Etienne-Châteaucreux	55	Bas-Monistrol	St-Etienne-Châteaucreux	BAS-EN-BASSET	SAINT-ETIENNE	1	1
OCESN890000F0200251226	Gare de Lyon-St-Paul - Gare de Sain-Bel	42	Lyon-St-Paul	Sain-Bel	LYON	SAIN-BEL	1	1
OCESN890004F0200251230	Gare de L'Arbresle - Gare de Lyon-St-Paul	37	L'Arbresle	Lyon-St-Paul	ÉVEUX	LYON	1	1
OCESN890200F0200251308	Gare de Lozanne - Gare de Tassin	25	Lozanne	Tassin	LOZANNE	TASSIN-LA-DEMI-LUNE	1	1
OCESN890300F0200251328	Gare de Brignais - Gare de Lyon-St-Paul	25	Brignais	Lyon-St-Paul	BRIGNAIS	LYON	1	1
OCESN891000F0800851371	Gare de Laroche-Migennes - Gare de Paris-Gare-de-Lyon	125	Laroche-Migennes	Paris-Gare-de-Lyon	MIGENNES	PARIS	1	1
OCESN891003F1001051378	Gare de Montereau - Gare de Paris-Gare-de-Lyon	57	Montereau	Paris-Gare-de-Lyon	MONTEREAU-FAULT-YONNE	PARIS	1	1
OCESN891024F0400451438	Gare de Laroche-Migennes - Gare de Paris-Bercy	124	Laroche-Migennes	Paris-Bercy	MIGENNES	PARIS	1	1
OCESN891200F0900951550	Gare de Corbigny - Gare de Paris-Bercy	213	Corbigny	Paris-Bercy	CORBIGNY	PARIS	1	1
OCESN891200F2202251554	Gare de Corbigny - Gare de Paris-Gare-de-Lyon	215	Corbigny	Paris-Gare-de-Lyon	CORBIGNY	PARIS	1	1
OCESN891204F1201251557	Gare de Auxerre-St-Gervais - Gare de Paris-Bercy	105	Auxerre-St-Gervais	Paris-Bercy	AUXERRE	PARIS	1	1
OCESN891204F2002051567	Gare de Clamecy - Gare de Paris-Bercy	165	Clamecy	Paris-Bercy	CLAMECY	PARIS	1	1
OCESN891204F2702751556	Gare de Clamecy - Gare de Paris-Gare-de-Lyon	159	Clamecy	Paris-Gare-de-Lyon	CLAMECY	PARIS	1	1
OCESN891206F0800851575	Gare de Avallon - Gare de Paris-Bercy	158	Avallon	Paris-Bercy	AVALLON	PARIS	1	1
OCESN891206F1501551577	Gare de Avallon - Gare de Paris-Gare-de-Lyon	160	Avallon	Paris-Gare-de-Lyon	AVALLON	PARIS	1	1
OCESN891221F0700751602	Gare de Auxerre-St-Gervais - Gare de Paris-Gare-de-Lyon	119	Auxerre-St-Gervais	Paris-Gare-de-Lyon	AUXERRE	PARIS	1	1
OCESN891350F0600651732	Gare de Auxerre-St-Gervais - Gare de Dijon-Ville	114	Auxerre-St-Gervais	Dijon-Ville	AUXERRE	DIJON	1	1
OCESN891400F0200251766	Gare de Chalon-sur-Saône - Gare de Dijon-Ville	43	Chalon-sur-Saône	Dijon-Ville	CHALON-SUR-SAONE	DIJON	1	1
